year,state,state_po,state_fips,state_cen,state_ic,office,candidate,party_detailed,writein,candidatevotes,totalvotes,version,notes,party_simplified
2000,COLORADO,CO,8,84,62,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,1319,1741368,20210113,NA,OTHER
2000,COLORADO,CO,8,84,62,US PRESIDENT,"MCREYNOLDS, DAVID",SOCIALIST,FALSE,712,1741368,20210113,NA,OTHER
2000,COLORADO,CO,8,84,62,US PRESIDENT,"HARRIS, JAMES",SOCIALIST WORKERS,FALSE,216,1741368,20210113,NA,OTHER
2000,COLORADO,CO,8,84,62,US PRESIDENT,"DODGE, EARL",PROHIBITION,FALSE,208,1741368,20210113,NA,OTHER
2000,CONNECTICUT,CT,9,16,1,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,816015,1459525,20210113,NA,DEMOCRAT
2000,CONNECTICUT,CT,9,16,1,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,561094,1459525,20210113,NA,REPUBLICAN
2000,CONNECTICUT,CT,9,16,1,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,64452,1459525,20210113,NA,OTHER
2000,CONNECTICUT,CT,9,16,1,US PRESIDENT,"PHILLIPS, HOWARD",CONCERNED CITIZENS,FALSE,9695,1459525,20210113,NA,OTHER
2000,CONNECTICUT,CT,9,16,1,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,4731,1459525,20210113,NA,OTHER
2000,CONNECTICUT,CT,9,16,1,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,3484,1459525,20210113,NA,LIBERTARIAN
2000,CONNECTICUT,CT,9,16,1,US PRESIDENT,,,TRUE,54,1459525,20210113,NA,OTHER
2000,DELAWARE,DE,10,51,11,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,180068,327529,20210113,NA,DEMOCRAT
2000,DELAWARE,DE,10,51,11,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,137288,327529,20210113,NA,REPUBLICAN
2000,DELAWARE,DE,10,51,11,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,8307,327529,20210113,NA,OTHER
2000,DELAWARE,DE,10,51,11,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,777,327529,20210113,NA,OTHER
2000,DELAWARE,DE,10,51,11,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,774,327529,20210113,NA,LIBERTARIAN
2000,DELAWARE,DE,10,51,11,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,208,327529,20210113,NA,OTHER
2000,DELAWARE,DE,10,51,11,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,FALSE,107,327529,20210113,NA,OTHER
2000,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,171923,201894,20210113,NA,DEMOCRAT
2000,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,18073,201894,20210113,NA,REPUBLICAN
2000,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,10576,201894,20210113,NA,OTHER
2000,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,669,201894,20210113,NA,LIBERTARIAN
2000,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,,,TRUE,539,201894,20210113,NA,OTHER
2000,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,"HARRIS, JAMES",SOCIALIST WORKERS,FALSE,114,201894,20210113,NA,OTHER
2000,FLORIDA,FL,12,59,43,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,2912790,5963110,20210113,NA,REPUBLICAN
2000,FLORIDA,FL,12,59,43,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,2912253,5963110,20210113,NA,DEMOCRAT
2000,FLORIDA,FL,12,59,43,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,97488,5963110,20210113,NA,OTHER
2000,FLORIDA,FL,12,59,43,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,17484,5963110,20210113,NA,OTHER
2000,FLORIDA,FL,12,59,43,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,16415,5963110,20210113,NA,LIBERTARIAN
2000,FLORIDA,FL,12,59,43,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,FALSE,2281,5963110,20210113,NA,OTHER
2000,FLORIDA,FL,12,59,43,US PRESIDENT,"MOOREHEAD, MONICA",WORKERS WORLD,FALSE,1804,5963110,20210113,NA,OTHER
2000,FLORIDA,FL,12,59,43,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,1371,5963110,20210113,NA,OTHER
2000,FLORIDA,FL,12,59,43,US PRESIDENT,"MCREYNOLDS, DAVID",SOCIALIST,FALSE,622,5963110,20210113,NA,OTHER
2000,FLORIDA,FL,12,59,43,US PRESIDENT,"HARRIS, JAMES",SOCIALIST WORKERS,FALSE,562,5963110,20210113,NA,OTHER
2000,FLORIDA,FL,12,59,43,US PRESIDENT,,,TRUE,40,5963110,20210113,NA,OTHER
2000,GEORGIA,GA,13,58,44,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1419720,2583208,20210113,NA,REPUBLICAN
2000,GEORGIA,GA,13,58,44,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,1116230,2583208,20210113,NA,DEMOCRAT
2000,GEORGIA,GA,13,58,44,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,36332,2583208,20210113,NA,LIBERTARIAN
2000,GEORGIA,GA,13,58,44,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",INDEPENDENT,FALSE,10926,2583208,20210113,NA,OTHER
2000,HAWAII,HI,15,95,82,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,205286,367951,20210113,NA,DEMOCRAT
2000,HAWAII,HI,15,95,82,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,137845,367951,20210113,NA,REPUBLICAN
2000,HAWAII,HI,15,95,82,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,21623,367951,20210113,NA,OTHER
2000,HAWAII,HI,15,95,82,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,1477,367951,20210113,NA,LIBERTARIAN
2000,HAWAII,HI,15,95,82,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,1071,367951,20210113,NA,OTHER
2000,HAWAII,HI,15,95,82,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,343,367951,20210113,NA,OTHER
2000,HAWAII,HI,15,95,82,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,FALSE,306,367951,20210113,NA,OTHER
2000,IDAHO,ID,16,82,63,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,336937,501615,20210113,NA,REPUBLICAN
2000,IDAHO,ID,16,82,63,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,138637,501615,20210113,NA,DEMOCRAT
2000,IDAHO,ID,16,82,63,US PRESIDENT,"NADER, RALPH",GREEN,TRUE,12292,501615,20210113,NA,OTHER
2000,IDAHO,ID,16,82,63,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,7615,501615,20210113,NA,OTHER
2000,IDAHO,ID,16,82,63,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,3488,501615,20210113,NA,LIBERTARIAN
2000,IDAHO,ID,16,82,63,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,1469,501615,20210113,NA,OTHER
2000,IDAHO,ID,16,82,63,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,FALSE,1177,501615,20210113,NA,OTHER
2000,ILLINOIS,IL,17,33,21,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,2589026,4742108,20210113,NA,DEMOCRAT
2000,ILLINOIS,IL,17,33,21,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,2019421,4742108,20210113,NA,REPUBLICAN
2000,ILLINOIS,IL,17,33,21,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,103759,4742108,20210113,NA,OTHER
2000,ILLINOIS,IL,17,33,21,US PRESIDENT,,INDEPENDENT,FALSE,16106,4742108,20210113,NA,OTHER
2000,ILLINOIS,IL,17,33,21,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,11623,4742108,20210113,NA,LIBERTARIAN
2000,ILLINOIS,IL,17,33,21,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,2127,4742108,20210113,NA,OTHER
2000,ILLINOIS,IL,17,33,21,US PRESIDENT,,,TRUE,46,4742108,20210113,NA,OTHER
2000,INDIANA,IN,18,32,22,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1245836,2199302,20210113,NA,REPUBLICAN
2000,INDIANA,IN,18,32,22,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,901980,2199302,20210113,NA,DEMOCRAT
2000,INDIANA,IN,18,32,22,US PRESIDENT,,,TRUE,18997,2199302,20210113,NA,OTHER
2000,INDIANA,IN,18,32,22,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",INDEPENDENT,FALSE,16959,2199302,20210113,NA,OTHER
2000,INDIANA,IN,18,32,22,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,15530,2199302,20210113,NA,LIBERTARIAN
2000,IOWA,IA,19,42,31,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,638517,1353022,20210113,NA,DEMOCRAT
2000,IOWA,IA,19,42,31,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,634373,1353022,20210113,NA,REPUBLICAN
2000,IOWA,IA,19,42,31,US PRESIDENT,,INDEPENDENT,FALSE,37459,1353022,20210113,NA,OTHER
2000,IOWA,IA,19,42,31,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,29374,1353022,20210113,NA,OTHER
2000,IOWA,IA,19,42,31,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,5731,1353022,20210113,NA,OTHER
2000,IOWA,IA,19,42,31,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,3209,1353022,20210113,NA,LIBERTARIAN
2000,IOWA,IA,19,42,31,US PRESIDENT,"HAGELIN, JOHN",NOMINATED BY PETITION,FALSE,2281,1353022,20210113,NA,OTHER
2000,IOWA,IA,19,42,31,US PRESIDENT,SCATTERING,,FALSE,1168,1353022,20210113,NA,OTHER
2000,IOWA,IA,19,42,31,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,613,1353022,20210113,NA,OTHER
2000,IOWA,IA,19,42,31,US PRESIDENT,"HARRIS, JAMES",SOCIALIST WORKERS,FALSE,190,1353022,20210113,NA,OTHER
2000,IOWA,IA,19,42,31,US PRESIDENT,"MCREYNOLDS, DAVID",SOCIALIST,FALSE,107,1353022,20210113,NA,OTHER
2000,KANSAS,KS,20,47,32,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,622332,1072216,20210113,NA,REPUBLICAN
2000,KANSAS,KS,20,47,32,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,399276,1072216,20210113,NA,DEMOCRAT
2000,KANSAS,KS,20,47,32,US PRESIDENT,,INDEPENDENT,FALSE,37459,1072216,20210113,NA,OTHER
2000,KANSAS,KS,20,47,32,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,7370,1072216,20210113,NA,OTHER
2000,KANSAS,KS,20,47,32,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,4525,1072216,20210113,NA,LIBERTARIAN
2000,KANSAS,KS,20,47,32,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,1254,1072216,20210113,NA,OTHER
2000,KENTUCKY,KY,21,61,51,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,872520,1544106,20210113,NA,REPUBLICAN
2000,KENTUCKY,KY,21,61,51,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,638923,1544106,20210113,NA,DEMOCRAT
2000,KENTUCKY,KY,21,61,51,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,23118,1544106,20210113,NA,OTHER
2000,KENTUCKY,KY,21,61,51,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,4152,1544106,20210113,NA,OTHER
2000,KENTUCKY,KY,21,61,51,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,2885,1544106,20210113,NA,LIBERTARIAN
2000,KENTUCKY,KY,21,61,51,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,FALSE,1513,1544106,20210113,NA,OTHER
2000,KENTUCKY,KY,21,61,51,US PRESIDENT,,CONSTITUTION PARTY,FALSE,915,1544106,20210113,NA,OTHER
2000,KENTUCKY,KY,21,61,51,US PRESIDENT,,,TRUE,80,1544106,20210113,NA,OTHER
2000,LOUISIANA,LA,22,72,45,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,927871,1765656,20210113,NA,REPUBLICAN
2000,LOUISIANA,LA,22,72,45,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,792344,1765656,20210113,NA,DEMOCRAT
2000,LOUISIANA,LA,22,72,45,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,20473,1765656,20210113,NA,OTHER
2000,LOUISIANA,LA,22,72,45,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,14356,1765656,20210113,NA,OTHER
2000,LOUISIANA,LA,22,72,45,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,5483,1765656,20210113,NA,OTHER
2000,LOUISIANA,LA,22,72,45,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,2951,1765656,20210113,NA,LIBERTARIAN
2000,LOUISIANA,LA,22,72,45,US PRESIDENT,"HARRIS, JAMES",SOCIALIST WORKERS,FALSE,1103,1765656,20210113,NA,OTHER
2000,LOUISIANA,LA,22,72,45,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,FALSE,1075,1765656,20210113,NA,OTHER
2000,MAINE,ME,23,11,2,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,319951,651817,20210113,NA,DEMOCRAT
2000,MAINE,ME,23,11,2,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,286616,651817,20210113,NA,REPUBLICAN
2000,MAINE,ME,23,11,2,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,37127,651817,20210113,NA,OTHER
2000,MAINE,ME,23,11,2,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,4443,651817,20210113,NA,OTHER
2000,MAINE,ME,23,11,2,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,3074,651817,20210113,NA,LIBERTARIAN
2000,MAINE,ME,23,11,2,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,579,651817,20210113,NA,OTHER
2000,MAINE,ME,23,11,2,US PRESIDENT,OTHER,,FALSE,27,651817,20210113,NA,OTHER
2000,MARYLAND,MD,24,52,52,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,1144008,2025212,20210113,NA,DEMOCRAT
2000,MARYLAND,MD,24,52,52,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,813827,2025212,20210113,NA,REPUBLICAN
2000,MARYLAND,MD,24,52,52,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,53768,2025212,20210113,NA,OTHER
2000,MARYLAND,MD,24,52,52,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,5310,2025212,20210113,NA,LIBERTARIAN
2000,MARYLAND,MD,24,52,52,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,4248,2025212,20210113,NA,OTHER
2000,MARYLAND,MD,24,52,52,US PRESIDENT,,,TRUE,1656,2025212,20210113,NA,OTHER
2000,MARYLAND,MD,24,52,52,US PRESIDENT,OTHER,,FALSE,1477,2025212,20210113,NA,OTHER
2000,MARYLAND,MD,24,52,52,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,918,2025212,20210113,NA,OTHER
2000,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,1616487,2733964,20210113,NA,DEMOCRAT
2000,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,878502,2733964,20210113,NA,REPUBLICAN
2000,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,173564,2733964,20210113,NA,OTHER
2000,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,BLANK VOTE/SCATTERING,,FALSE,31022,2733964,20210113,NA,OTHER
2000,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,16366,2733964,20210113,NA,LIBERTARIAN
2000,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,11149,2733964,20210113,NA,OTHER
2000,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,OTHER,,FALSE,3990,2733964,20210113,NA,OTHER
2000,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,"HAGELIN, JOHN",UNENROLLED,FALSE,2884,2733964,20210113,NA,OTHER
2000,MICHIGAN,MI,26,34,23,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,2170418,4232501,20210113,NA,DEMOCRAT
2000,MICHIGAN,MI,26,34,23,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1953139,4232501,20210113,NA,REPUBLICAN
2000,MICHIGAN,MI,26,34,23,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,84165,4232501,20210113,NA,OTHER
2000,MICHIGAN,MI,26,34,23,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,16711,4232501,20210113,NA,LIBERTARIAN
2000,MICHIGAN,MI,26,34,23,US PRESIDENT,"PHILLIPS, HOWARD",U.S. TAXPAYERS PARTY,FALSE,3791,4232501,20210113,NA,OTHER
2000,MICHIGAN,MI,26,34,23,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,FALSE,2426,4232501,20210113,NA,OTHER
2000,MICHIGAN,MI,26,34,23,US PRESIDENT,,,TRUE,1851,4232501,20210113,NA,OTHER
2000,MINNESOTA,MN,27,41,33,US PRESIDENT,"GORE, AL",DEMOCRATIC-FARMER-LABOR,FALSE,1168266,2438685,20210113,NA,DEMOCRAT
2000,MINNESOTA,MN,27,41,33,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1109659,2438685,20210113,NA,REPUBLICAN
2000,MINNESOTA,MN,27,41,33,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,126696,2438685,20210113,NA,OTHER
2000,MINNESOTA,MN,27,41,33,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY MINNESOTA,FALSE,22166,2438685,20210113,NA,OTHER
2000,MINNESOTA,MN,27,41,33,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,5282,2438685,20210113,NA,LIBERTARIAN
2000,MINNESOTA,MN,27,41,33,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,3272,2438685,20210113,NA,OTHER
2000,MINNESOTA,MN,27,41,33,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,2294,2438685,20210113,NA,OTHER
2000,MINNESOTA,MN,27,41,33,US PRESIDENT,"HARRIS, JAMES",SOCIALIST WORKERS,FALSE,1022,2438685,20210113,NA,OTHER
2000,MINNESOTA,MN,27,41,33,US PRESIDENT,,,TRUE,28,2438685,20210113,NA,OTHER
2000,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,572844,994184,20210113,NA,REPUBLICAN
2000,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,404614,994184,20210113,NA,DEMOCRAT
2000,MISSISSIPPI,MS,28,64,46,US PRESIDENT,,INDEPENDENT,FALSE,8735,994184,20210113,NA,OTHER
2000,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,3267,994184,20210113,NA,OTHER
2000,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,2265,994184,20210113,NA,OTHER
2000,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,2009,994184,20210113,NA,LIBERTARIAN
2000,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,FALSE,450,994184,20210113,NA,OTHER
2000,MISSOURI,MO,29,43,34,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1189924,2359892,20210113,NA,REPUBLICAN
2000,MISSOURI,MO,29,43,34,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,1111138,2359892,20210113,NA,DEMOCRAT
