year,state,state_po,state_fips,state_cen,state_ic,office,candidate,party_detailed,writein,candidatevotes,totalvotes,version,notes,party_simplified
1980,ARIZONA,AZ,4,86,61,US PRESIDENT,"COMMONER, BARRY",CITIZENS,FALSE,551,873945,20210113,NA,OTHER
1980,ARIZONA,AZ,4,86,61,US PRESIDENT,"HALL, GUS",COMMUNIST PARTY USE,FALSE,25,873945,20210113,NA,OTHER
1980,ARIZONA,AZ,4,86,61,US PRESIDENT,"GRISWOLD, DEIRDRE",WORKERS WORLD,FALSE,2,873945,20210113,NA,OTHER
1980,ARKANSAS,AR,5,71,42,US PRESIDENT,"REAGAN, RONALD",REPUBLICAN,FALSE,403164,837582,20210113,NA,REPUBLICAN
1980,ARKANSAS,AR,5,71,42,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,398041,837582,20210113,NA,DEMOCRAT
1980,ARKANSAS,AR,5,71,42,US PRESIDENT,"ANDERSON, JOHN B.",INDEPENDENT,FALSE,22468,837582,20210113,NA,OTHER
1980,ARKANSAS,AR,5,71,42,US PRESIDENT,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,8970,837582,20210113,NA,LIBERTARIAN
1980,ARKANSAS,AR,5,71,42,US PRESIDENT,"COMMONER, BARRY",CITIZENS,FALSE,2345,837582,20210113,NA,OTHER
1980,ARKANSAS,AR,5,71,42,US PRESIDENT,"BUBAR, BENJAMIN """"BEN""""",STATESMAN,FALSE,1350,837582,20210113,NA,OTHER
1980,ARKANSAS,AR,5,71,42,US PRESIDENT,"HALL, GUS",COMMUNIST PARTY USE,FALSE,1244,837582,20210113,NA,OTHER
1980,CALIFORNIA,CA,6,93,71,US PRESIDENT,"REAGAN, RONALD",REPUBLICAN,FALSE,4522994,8582938,20210113,NA,REPUBLICAN
1980,CALIFORNIA,CA,6,93,71,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,3082943,8582938,20210113,NA,DEMOCRAT
1980,CALIFORNIA,CA,6,93,71,US PRESIDENT,"ANDERSON, JOHN B.",INDEPENDENT,FALSE,739618,8582938,20210113,NA,OTHER
1980,CALIFORNIA,CA,6,93,71,US PRESIDENT,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,148390,8582938,20210113,NA,LIBERTARIAN
1980,CALIFORNIA,CA,6,93,71,US PRESIDENT,"COMMONER, BARRY",CITIZENS,FALSE,61046,8582938,20210113,NA,OTHER
1980,CALIFORNIA,CA,6,93,71,US PRESIDENT,"SMITH, MAUREEN",PEACE & FREEDOM,FALSE,18106,8582938,20210113,NA,OTHER
1980,CALIFORNIA,CA,6,93,71,US PRESIDENT,"RARICK, JOHN",AMERICAN INDEPENDENT PARTY,FALSE,9841,8582938,20210113,NA,OTHER
1980,COLORADO,CO,8,84,62,US PRESIDENT,"REAGAN, RONALD",REPUBLICAN,FALSE,652264,1184450,20210113,NA,REPUBLICAN
1980,COLORADO,CO,8,84,62,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,368009,1184450,20210113,NA,DEMOCRAT
1980,COLORADO,CO,8,84,62,US PRESIDENT,"ANDERSON, JOHN B.",NATIONAL UNITY CAMPAIGN,FALSE,130633,1184450,20210113,NA,OTHER
1980,COLORADO,CO,8,84,62,US PRESIDENT,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,25744,1184450,20210113,NA,LIBERTARIAN
1980,COLORADO,CO,8,84,62,US PRESIDENT,"COMMONER, BARRY",CITIZENS,FALSE,5614,1184450,20210113,NA,OTHER
1980,COLORADO,CO,8,84,62,US PRESIDENT,"BUBAR, BENJAMIN """"BEN""""",STATESMAN,FALSE,1180,1184450,20210113,NA,OTHER
1980,COLORADO,CO,8,84,62,US PRESIDENT,"PULLEY, ANDREW",SOCIALIST WORKERS,FALSE,519,1184450,20210113,NA,OTHER
1980,COLORADO,CO,8,84,62,US PRESIDENT,"HALL, GUS",COMMUNIST PARTY USE,FALSE,487,1184450,20210113,NA,OTHER
1980,CONNECTICUT,CT,9,16,1,US PRESIDENT,"REAGAN, RONALD",REPUBLICAN,FALSE,677210,1406285,20210113,NA,REPUBLICAN
1980,CONNECTICUT,CT,9,16,1,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,541732,1406285,20210113,NA,DEMOCRAT
1980,CONNECTICUT,CT,9,16,1,US PRESIDENT,"ANDERSON, JOHN B.",ANDERSON COALITION,FALSE,171807,1406285,20210113,NA,OTHER
1980,CONNECTICUT,CT,9,16,1,US PRESIDENT,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,8570,1406285,20210113,NA,LIBERTARIAN
1980,CONNECTICUT,CT,9,16,1,US PRESIDENT,"COMMONER, BARRY",CITIZENS,FALSE,6130,1406285,20210113,NA,OTHER
1980,CONNECTICUT,CT,9,16,1,US PRESIDENT,,,TRUE,836,1406285,20210113,NA,OTHER
1980,DELAWARE,DE,10,51,11,US PRESIDENT,"REAGAN, RONALD",REPUBLICAN,FALSE,111252,235668,20210113,NA,REPUBLICAN
1980,DELAWARE,DE,10,51,11,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,105754,235668,20210113,NA,DEMOCRAT
1980,DELAWARE,DE,10,51,11,US PRESIDENT,"ANDERSON, JOHN B.",INDEPENDENT,FALSE,16288,235668,20210113,NA,OTHER
1980,DELAWARE,DE,10,51,11,US PRESIDENT,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,1974,235668,20210113,NA,LIBERTARIAN
1980,DELAWARE,DE,10,51,11,US PRESIDENT,"GREAVES, PERCY L, JR.",AMERICAN,FALSE,400,235668,20210113,NA,OTHER
1980,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,130231,173889,20210113,NA,DEMOCRAT
1980,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,"REAGAN, RONALD",REPUBLICAN,FALSE,23313,173889,20210113,NA,REPUBLICAN
1980,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,"ANDERSON, JOHN B.",INDEPENDENT,FALSE,16131,173889,20210113,NA,OTHER
1980,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,"COMMONER, BARRY",CITIZENS,FALSE,1826,173889,20210113,NA,OTHER
1980,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,1104,173889,20210113,NA,LIBERTARIAN
1980,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,,,TRUE,690,173889,20210113,NA,OTHER
1980,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,"HALL, GUS",COMMUNIST PARTY USE,FALSE,369,173889,20210113,NA,OTHER
1980,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,"DEBERRY, CLIFTON",SOCIALIST WORKERS,FALSE,173,173889,20210113,NA,OTHER
1980,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,"GRISWOLD, DEIRDRE",WORKERS WORLD,FALSE,52,173889,20210113,NA,OTHER
1980,FLORIDA,FL,12,59,43,US PRESIDENT,"REAGAN, RONALD",REPUBLICAN,FALSE,2046951,3686927,20210113,NA,REPUBLICAN
1980,FLORIDA,FL,12,59,43,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,1419475,3686927,20210113,NA,DEMOCRAT
1980,FLORIDA,FL,12,59,43,US PRESIDENT,"ANDERSON, JOHN B.",INDEPENDENT,FALSE,189692,3686927,20210113,NA,OTHER
1980,FLORIDA,FL,12,59,43,US PRESIDENT,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,30524,3686927,20210113,NA,LIBERTARIAN
1980,FLORIDA,FL,12,59,43,US PRESIDENT,,,TRUE,285,3686927,20210113,NA,OTHER
1980,GEORGIA,GA,13,58,44,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,890955,1596805,20210113,NA,DEMOCRAT
1980,GEORGIA,GA,13,58,44,US PRESIDENT,"REAGAN, RONALD",REPUBLICAN,FALSE,654168,1596805,20210113,NA,REPUBLICAN
1980,GEORGIA,GA,13,58,44,US PRESIDENT,"ANDERSON, JOHN B.",INDEPENDENT,FALSE,36055,1596805,20210113,NA,OTHER
1980,GEORGIA,GA,13,58,44,US PRESIDENT,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,15627,1596805,20210113,NA,LIBERTARIAN
1980,HAWAII,HI,15,95,82,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,135879,303287,20210113,NA,DEMOCRAT
1980,HAWAII,HI,15,95,82,US PRESIDENT,"REAGAN, RONALD",REPUBLICAN,FALSE,130112,303287,20210113,NA,REPUBLICAN
1980,HAWAII,HI,15,95,82,US PRESIDENT,"ANDERSON, JOHN B.",INDEPENDENT,FALSE,32021,303287,20210113,NA,OTHER
1980,HAWAII,HI,15,95,82,US PRESIDENT,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,3269,303287,20210113,NA,LIBERTARIAN
1980,HAWAII,HI,15,95,82,US PRESIDENT,"COMMONER, BARRY",CITIZENS,FALSE,1548,303287,20210113,NA,OTHER
1980,HAWAII,HI,15,95,82,US PRESIDENT,"HALL, GUS",COMMUNIST PARTY USE,FALSE,458,303287,20210113,NA,OTHER
1980,IDAHO,ID,16,82,63,US PRESIDENT,"REAGAN, RONALD",REPUBLICAN,FALSE,290699,437431,20210113,NA,REPUBLICAN
1980,IDAHO,ID,16,82,63,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,110192,437431,20210113,NA,DEMOCRAT
1980,IDAHO,ID,16,82,63,US PRESIDENT,"ANDERSON, JOHN B.",INDEPENDENT,FALSE,27058,437431,20210113,NA,OTHER
1980,IDAHO,ID,16,82,63,US PRESIDENT,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,8425,437431,20210113,NA,LIBERTARIAN
1980,IDAHO,ID,16,82,63,US PRESIDENT,"RARICK, JOHN",AMERICAN INDEPENDENT PARTY,FALSE,1057,437431,20210113,NA,OTHER
1980,ILLINOIS,IL,17,33,21,US PRESIDENT,"REAGAN, RONALD",REPUBLICAN,FALSE,2358049,4749721,20210113,NA,REPUBLICAN
1980,ILLINOIS,IL,17,33,21,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,1981413,4749721,20210113,NA,DEMOCRAT
1980,ILLINOIS,IL,17,33,21,US PRESIDENT,"ANDERSON, JOHN B.",INDEPENDENT,FALSE,346754,4749721,20210113,NA,OTHER
1980,ILLINOIS,IL,17,33,21,US PRESIDENT,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,38939,4749721,20210113,NA,LIBERTARIAN
1980,ILLINOIS,IL,17,33,21,US PRESIDENT,"COMMONER, BARRY",CITIZENS,FALSE,10692,4749721,20210113,NA,OTHER
1980,ILLINOIS,IL,17,33,21,US PRESIDENT,"HALL, GUS",COMMUNIST PARTY USE,FALSE,9711,4749721,20210113,NA,OTHER
1980,ILLINOIS,IL,17,33,21,US PRESIDENT,"GRISWOLD, DEIRDRE",WORKERS WORLD,FALSE,2257,4749721,20210113,NA,OTHER
1980,ILLINOIS,IL,17,33,21,US PRESIDENT,"DEBERRY, CLIFTON",SOCIALIST WORKERS,FALSE,1302,4749721,20210113,NA,OTHER
1980,ILLINOIS,IL,17,33,21,US PRESIDENT,,,TRUE,604,4749721,20210113,NA,OTHER
1980,INDIANA,IN,18,32,22,US PRESIDENT,"REAGAN, RONALD",REPUBLICAN,FALSE,1255656,2242033,20210113,NA,REPUBLICAN
1980,INDIANA,IN,18,32,22,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,844197,2242033,20210113,NA,DEMOCRAT
1980,INDIANA,IN,18,32,22,US PRESIDENT,"ANDERSON, JOHN B.",INDEPENDENT,FALSE,111639,2242033,20210113,NA,OTHER
1980,INDIANA,IN,18,32,22,US PRESIDENT,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,19627,2242033,20210113,NA,LIBERTARIAN
1980,INDIANA,IN,18,32,22,US PRESIDENT,"COMMONER, BARRY",CITIZENS,FALSE,4852,2242033,20210113,NA,OTHER
1980,INDIANA,IN,18,32,22,US PRESIDENT,"GREAVES, PERCY L, JR.",AMERICAN,FALSE,4750,2242033,20210113,NA,OTHER
1980,INDIANA,IN,18,32,22,US PRESIDENT,"HALL, GUS",COMMUNIST PARTY USE,FALSE,702,2242033,20210113,NA,OTHER
1980,INDIANA,IN,18,32,22,US PRESIDENT,"DEBERRY, CLIFTON",SOCIALIST WORKERS,FALSE,610,2242033,20210113,NA,OTHER
1980,IOWA,IA,19,42,31,US PRESIDENT,"REAGAN, RONALD",REPUBLICAN,FALSE,676026,1317661,20210113,NA,REPUBLICAN
1980,IOWA,IA,19,42,31,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,508672,1317661,20210113,NA,DEMOCRAT
1980,IOWA,IA,19,42,31,US PRESIDENT,"ANDERSON, JOHN B.",NOMINATED BY PETITION,FALSE,115633,1317661,20210113,NA,OTHER
1980,IOWA,IA,19,42,31,US PRESIDENT,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,13123,1317661,20210113,NA,LIBERTARIAN
1980,IOWA,IA,19,42,31,US PRESIDENT,"COMMONER, BARRY",CITIZENS,FALSE,2273,1317661,20210113,NA,OTHER
1980,IOWA,IA,19,42,31,US PRESIDENT,"MCREYNOLDS, DAVID",SOCIALIST,FALSE,534,1317661,20210113,NA,OTHER
1980,IOWA,IA,19,42,31,US PRESIDENT,,,TRUE,519,1317661,20210113,NA,OTHER
1980,IOWA,IA,19,42,31,US PRESIDENT,"HALL, GUS",COMMUNIST PARTY USE,FALSE,298,1317661,20210113,NA,OTHER
1980,IOWA,IA,19,42,31,US PRESIDENT,"DEBERRY, CLIFTON",SOCIALIST WORKERS,FALSE,244,1317661,20210113,NA,OTHER
1980,IOWA,IA,19,42,31,US PRESIDENT,"GREAVES, PERCY L, JR.",AMERICAN,FALSE,189,1317661,20210113,NA,OTHER
1980,IOWA,IA,19,42,31,US PRESIDENT,"BUBAR, BENJAMIN """"BEN""""",STATESMAN,FALSE,150,1317661,20210113,NA,OTHER
1980,KANSAS,KS,20,47,32,US PRESIDENT,"REAGAN, RONALD",REPUBLICAN,FALSE,566812,979795,20210113,NA,REPUBLICAN
1980,KANSAS,KS,20,47,32,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,326150,979795,20210113,NA,DEMOCRAT
1980,KANSAS,KS,20,47,32,US PRESIDENT,"ANDERSON, JOHN B.",INDEPENDENT,FALSE,68231,979795,20210113,NA,OTHER
1980,KANSAS,KS,20,47,32,US PRESIDENT,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,14470,979795,20210113,NA,LIBERTARIAN
1980,KANSAS,KS,20,47,32,US PRESIDENT,"SHELTON, FRANK, JR.",AMERICAN,FALSE,1555,979795,20210113,NA,OTHER
1980,KANSAS,KS,20,47,32,US PRESIDENT,"HALL, GUS",COMMUNIST PARTY USE,FALSE,967,979795,20210113,NA,OTHER
1980,KANSAS,KS,20,47,32,US PRESIDENT,"BUBAR, BENJAMIN """"BEN""""",STATESMAN,FALSE,821,979795,20210113,NA,OTHER
1980,KANSAS,KS,20,47,32,US PRESIDENT,"RARICK, JOHN",AMERICAN INDEPENDENT PARTY,FALSE,789,979795,20210113,NA,OTHER
1980,KENTUCKY,KY,21,61,51,US PRESIDENT,"REAGAN, RONALD",REPUBLICAN,FALSE,635274,1295627,20210113,NA,REPUBLICAN
1980,KENTUCKY,KY,21,61,51,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,617417,1295627,20210113,NA,DEMOCRAT
1980,KENTUCKY,KY,21,61,51,US PRESIDENT,"ANDERSON, JOHN B.",INDEPENDENT,FALSE,31127,1295627,20210113,NA,OTHER
1980,KENTUCKY,KY,21,61,51,US PRESIDENT,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,5531,1295627,20210113,NA,LIBERTARIAN
1980,KENTUCKY,KY,21,61,51,US PRESIDENT,"MCCORMACK, ELLEN",RESPECT FOR LIFE,FALSE,4233,1295627,20210113,NA,OTHER
1980,KENTUCKY,KY,21,61,51,US PRESIDENT,"COMMONER, BARRY",CITIZENS,FALSE,1304,1295627,20210113,NA,OTHER
1980,KENTUCKY,KY,21,61,51,US PRESIDENT,"PULLEY, ANDREW",SOCIALIST WORKERS,FALSE,393,1295627,20210113,NA,OTHER
1980,KENTUCKY,KY,21,61,51,US PRESIDENT,"HALL, GUS",COMMUNIST PARTY USE,FALSE,348,1295627,20210113,NA,OTHER
1980,LOUISIANA,LA,22,72,45,US PRESIDENT,"REAGAN, RONALD",REPUBLICAN,FALSE,792853,1548591,20210113,NA,REPUBLICAN
1980,LOUISIANA,LA,22,72,45,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,708453,1548591,20210113,NA,DEMOCRAT
1980,LOUISIANA,LA,22,72,45,US PRESIDENT,"ANDERSON, JOHN B.",INDEPENDENT,FALSE,26345,1548591,20210113,NA,OTHER
1980,LOUISIANA,LA,22,72,45,US PRESIDENT,"RARICK, JOHN",AMERICAN INDEPENDENT PARTY,FALSE,10333,1548591,20210113,NA,OTHER
1980,LOUISIANA,LA,22,72,45,US PRESIDENT,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,8240,1548591,20210113,NA,LIBERTARIAN
1980,LOUISIANA,LA,22,72,45,US PRESIDENT,"COMMONER, BARRY",CITIZENS,FALSE,1584,1548591,20210113,NA,OTHER
1980,LOUISIANA,LA,22,72,45,US PRESIDENT,"DEBERRY, CLIFTON",SOCIALIST WORKERS,FALSE,783,1548591,20210113,NA,OTHER
1980,MAINE,ME,23,11,2,US PRESIDENT,"REAGAN, RONALD",REPUBLICAN,FALSE,238522,523011,20210113,NA,REPUBLICAN
1980,MAINE,ME,23,11,2,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,220974,523011,20210113,NA,DEMOCRAT
1980,MAINE,ME,23,11,2,US PRESIDENT,"ANDERSON, JOHN B.",INDEPENDENT,FALSE,53327,523011,20210113,NA,OTHER
1980,MAINE,ME,23,11,2,US PRESIDENT,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,5119,523011,20210113,NA,LIBERTARIAN
1980,MAINE,ME,23,11,2,US PRESIDENT,"COMMONER, BARRY",CITIZENS,FALSE,4394,523011,20210113,NA,OTHER
1980,MAINE,ME,23,11,2,US PRESIDENT,"HALL, GUS",COMMUNIST PARTY USE,FALSE,591,523011,20210113,NA,OTHER
1980,MAINE,ME,23,11,2,US PRESIDENT,,,TRUE,84,523011,20210113,NA,OTHER
1980,MARYLAND,MD,24,52,52,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,726161,1540496,20210113,NA,DEMOCRAT
1980,MARYLAND,MD,24,52,52,US PRESIDENT,"REAGAN, RONALD",REPUBLICAN,FALSE,680606,1540496,20210113,NA,REPUBLICAN
1980,MARYLAND,MD,24,52,52,US PRESIDENT,"ANDERSON, JOHN B.",INDEPENDENT,FALSE,119537,1540496,20210113,NA,OTHER
1980,MARYLAND,MD,24,52,52,US PRESIDENT,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,14192,1540496,20210113,NA,LIBERTARIAN
1980,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,"REAGAN, RONALD",REPUBLICAN,FALSE,1057631,2524090,20210113,NA,REPUBLICAN
1980,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,1053802,2524090,20210113,NA,DEMOCRAT
1980,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,"ANDERSON, JOHN B.",INDEPENDENT,FALSE,382539,2524090,20210113,NA,OTHER
1980,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,22038,2524090,20210113,NA,LIBERTARIAN
1980,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,"DEBERRY, CLIFTON",SOCIALIST WORKERS,FALSE,3735,2524090,20210113,NA,OTHER
1980,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,,,TRUE,2289,2524090,20210113,NA,OTHER
1980,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,"COMMONER, BARRY",CITIZENS,FALSE,2056,2524090,20210113,NA,OTHER
1980,MICHIGAN,MI,26,34,23,US PRESIDENT,"REAGAN, RONALD",REPUBLICAN,FALSE,1915225,3909725,20210113,NA,REPUBLICAN
1980,MICHIGAN,MI,26,34,23,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,1661532,3909725,20210113,NA,DEMOCRAT
1980,MICHIGAN,MI,26,34,23,US PRESIDENT,"ANDERSON, JOHN B.",INDEPENDENT,FALSE,275223,3909725,20210113,NA,OTHER
1980,MICHIGAN,MI,26,34,23,US PRESIDENT,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,41597,3909725,20210113,NA,LIBERTARIAN
1980,MICHIGAN,MI,26,34,23,US PRESIDENT,"COMMONER, BARRY",CITIZENS,FALSE,11930,3909725,20210113,NA,OTHER
1980,MICHIGAN,MI,26,34,23,US PRESIDENT,"HALL, GUS",COMMUNIST PARTY USE,FALSE,3262,3909725,20210113,NA,OTHER
1980,MICHIGAN,MI,26,34,23,US PRESIDENT,,,TRUE,956,3909725,20210113,NA,OTHER
1980,MINNESOTA,MN,27,41,33,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,954173,2051916,20210113,NA,DEMOCRAT
1980,MINNESOTA,MN,27,41,33,US PRESIDENT,"REAGAN, RONALD",REPUBLICAN,FALSE,873268,2051916,20210113,NA,REPUBLICAN
1980,MINNESOTA,MN,27,41,33,US PRESIDENT,"ANDERSON, JOHN B.",INDEPENDENT,FALSE,174997,2051916,20210113,NA,OTHER
1980,MINNESOTA,MN,27,41,33,US PRESIDENT,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,31593,2051916,20210113,NA,LIBERTARIAN
1980,MINNESOTA,MN,27,41,33,US PRESIDENT,"COMMONER, BARRY",CITIZENS,FALSE,8406,2051916,20210113,NA,OTHER
1980,MINNESOTA,MN,27,41,33,US PRESIDENT,,AMERICAN,FALSE,6136,2051916,20210113,NA,OTHER
1980,MINNESOTA,MN,27,41,33,US PRESIDENT,"HALL, GUS",COMMUNIST PARTY USE,FALSE,1117,2051916,20210113,NA,OTHER
1980,MINNESOTA,MN,27,41,33,US PRESIDENT,"DEBERRY, CLIFTON",SOCIALIST WORKERS,FALSE,711,2051916,20210113,NA,OTHER
1980,MINNESOTA,MN,27,41,33,US PRESIDENT,"GRISWOLD, DEIRDRE",WORKERS WORLD,FALSE,698,2051916,20210113,NA,OTHER
1980,MINNESOTA,MN,27,41,33,US PRESIDENT,"MCREYNOLDS, DAVID",SOCIALIST,FALSE,536,2051916,20210113,NA,OTHER
1980,MINNESOTA,MN,27,41,33,US PRESIDENT,,,TRUE,281,2051916,20210113,NA,OTHER
1980,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"REAGAN, RONALD",REPUBLICAN,FALSE,441089,891750,20210113,NA,REPUBLICAN
1980,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,429281,891750,20210113,NA,DEMOCRAT
1980,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"ANDERSON, JOHN B.",INDEPENDENT,FALSE,12036,891750,20210113,NA,OTHER
1980,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"CLARK, EDWARD """"ED""""",LIBERTARIAN,FALSE,4702,891750,20210113,NA,LIBERTARIAN
1980,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"GRISWOLD, DEIRDRE",WORKERS WORLD,FALSE,2402,891750,20210113,NA,OTHER
1980,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"PULLEY, ANDREW",SOCIALIST WORKERS,FALSE,2240,891750,20210113,NA,OTHER
1980,MISSOURI,MO,29,43,34,US PRESIDENT,"REAGAN, RONALD",REPUBLICAN,FALSE,1074181,2099824,20210113,NA,REPUBLICAN
1980,MISSOURI,MO,29,43,34,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,931182,2099824,20210113,NA,DEMOCRAT
1980,MISSOURI,MO,29,43,34,US PRESIDENT,"ANDERSON, JOHN B.",INDEPENDENT,FALSE,77920,2099824,20210113,NA,OTHER
