year,state,state_po,state_fips,state_cen,state_ic,office,candidate,party_detailed,writein,candidatevotes,totalvotes,version,notes,party_simplified
1976,IDAHO,ID,16,82,63,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,126549,340932,20210113,NA,DEMOCRAT
1976,IDAHO,ID,16,82,63,US PRESIDENT,"MADDOX, LESTER",AMERICAN,FALSE,5935,340932,20210113,NA,OTHER
1976,IDAHO,ID,16,82,63,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,FALSE,3558,340932,20210113,NA,LIBERTARIAN
1976,IDAHO,ID,16,82,63,US PRESIDENT,"LAROUCHE, LYNDON, JR.",U.S. LABOR,FALSE,739,340932,20210113,NA,OTHER
1976,ILLINOIS,IL,17,33,21,US PRESIDENT,"FORD, GERALD",REPUBLICAN,FALSE,2364269,4721282,20210113,NA,REPUBLICAN
1976,ILLINOIS,IL,17,33,21,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,2271295,4721282,20210113,NA,DEMOCRAT
1976,ILLINOIS,IL,17,33,21,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,FALSE,55939,4721282,20210113,NA,OTHER
1976,ILLINOIS,IL,17,33,21,US PRESIDENT,"HALL, GUS",COMMUNIST PARTY USE,FALSE,9250,4721282,20210113,NA,OTHER
1976,ILLINOIS,IL,17,33,21,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,FALSE,8057,4721282,20210113,NA,LIBERTARIAN
1976,ILLINOIS,IL,17,33,21,US PRESIDENT,,,TRUE,4417,4721282,20210113,NA,OTHER
1976,ILLINOIS,IL,17,33,21,US PRESIDENT,"CAMEJO, PETER",SOCIALIST WORKERS,FALSE,3615,4721282,20210113,NA,OTHER
1976,ILLINOIS,IL,17,33,21,US PRESIDENT,"JULIUS """"JULES"""", LEVIN",SOCIALIST LABOR,FALSE,2422,4721282,20210113,NA,OTHER
1976,ILLINOIS,IL,17,33,21,US PRESIDENT,"LAROUCHE, LYNDON, JR.",U.S. LABOR,FALSE,2018,4721282,20210113,NA,OTHER
1976,INDIANA,IN,18,32,22,US PRESIDENT,"FORD, GERALD",REPUBLICAN,FALSE,1183958,2220362,20210113,NA,REPUBLICAN
1976,INDIANA,IN,18,32,22,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,1014714,2220362,20210113,NA,DEMOCRAT
1976,INDIANA,IN,18,32,22,US PRESIDENT,"ANDERSON, THOMAS J.",AMERICAN,FALSE,14048,2220362,20210113,NA,OTHER
1976,INDIANA,IN,18,32,22,US PRESIDENT,"CAMEJO, PETER",SOCIALIST WORKERS,FALSE,5695,2220362,20210113,NA,OTHER
1976,INDIANA,IN,18,32,22,US PRESIDENT,"LAROUCHE, LYNDON, JR.",U.S. LABOR,FALSE,1947,2220362,20210113,NA,OTHER
1976,IOWA,IA,19,42,31,US PRESIDENT,"FORD, GERALD",REPUBLICAN,FALSE,632864,1279303,20210113,NA,REPUBLICAN
1976,IOWA,IA,19,42,31,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,619931,1279303,20210113,NA,DEMOCRAT
1976,IOWA,IA,19,42,31,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,FALSE,20057,1279303,20210113,NA,OTHER
1976,IOWA,IA,19,42,31,US PRESIDENT,"ANDERSON, THOMAS J.",AMERICAN PARTY OF IOWA,FALSE,3041,1279303,20210113,NA,OTHER
1976,IOWA,IA,19,42,31,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,FALSE,1454,1279303,20210113,NA,LIBERTARIAN
1976,IOWA,IA,19,42,31,US PRESIDENT,"HALL, GUS",COMMUNIST PARTY USE,FALSE,551,1279303,20210113,NA,OTHER
1976,IOWA,IA,19,42,31,US PRESIDENT,SCATTERING,,FALSE,509,1279303,20210113,NA,OTHER
1976,IOWA,IA,19,42,31,US PRESIDENT,"CAMEJO, PETER",SOCIALIST WORKERS,FALSE,262,1279303,20210113,NA,OTHER
1976,IOWA,IA,19,42,31,US PRESIDENT,"LAROUCHE, LYNDON, JR.",U.S. LABOR,FALSE,241,1279303,20210113,NA,OTHER
1976,IOWA,IA,19,42,31,US PRESIDENT,"ZEIDLER, FRANK",SOCIALIST U.S.A.,FALSE,233,1279303,20210113,NA,OTHER
1976,IOWA,IA,19,42,31,US PRESIDENT,"JULIUS """"JULES"""", LEVIN",SOCIALIST LABOR,FALSE,160,1279303,20210113,NA,OTHER
1976,KANSAS,KS,20,47,32,US PRESIDENT,"FORD, GERALD",REPUBLICAN,FALSE,502752,957845,20210113,NA,REPUBLICAN
1976,KANSAS,KS,20,47,32,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,430421,957845,20210113,NA,DEMOCRAT
1976,KANSAS,KS,20,47,32,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,FALSE,13185,957845,20210113,NA,OTHER
1976,KANSAS,KS,20,47,32,US PRESIDENT,"ANDERSON, THOMAS J.",AMERICAN,FALSE,4724,957845,20210113,NA,OTHER
1976,KANSAS,KS,20,47,32,US PRESIDENT,"MACBRIDE, ROGER",INDEPENDENT,FALSE,3242,957845,20210113,NA,OTHER
1976,KANSAS,KS,20,47,32,US PRESIDENT,"MADDOX, LESTER",CONSERVATIVE,FALSE,2118,957845,20210113,NA,OTHER
1976,KANSAS,KS,20,47,32,US PRESIDENT,"BUBAR, BENJAMIN """"BEN""""",PROHIBITION,FALSE,1403,957845,20210113,NA,OTHER
1976,KENTUCKY,KY,21,61,51,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,615717,1167142,20210113,NA,DEMOCRAT
1976,KENTUCKY,KY,21,61,51,US PRESIDENT,"FORD, GERALD",REPUBLICAN,FALSE,531852,1167142,20210113,NA,REPUBLICAN
1976,KENTUCKY,KY,21,61,51,US PRESIDENT,"ANDERSON, THOMAS J.",AMERICAN,FALSE,8308,1167142,20210113,NA,OTHER
1976,KENTUCKY,KY,21,61,51,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,FALSE,6837,1167142,20210113,NA,OTHER
1976,KENTUCKY,KY,21,61,51,US PRESIDENT,"MADDOX, LESTER",AMERICAN INDEPENDENT PARTY,FALSE,2328,1167142,20210113,NA,OTHER
1976,KENTUCKY,KY,21,61,51,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,FALSE,814,1167142,20210113,NA,LIBERTARIAN
1976,KENTUCKY,KY,21,61,51,US PRESIDENT,"LAROUCHE, LYNDON, JR.",U.S. LABOR,FALSE,510,1167142,20210113,NA,OTHER
1976,KENTUCKY,KY,21,61,51,US PRESIDENT,"HALL, GUS",COMMUNIST PARTY USE,FALSE,426,1167142,20210113,NA,OTHER
1976,KENTUCKY,KY,21,61,51,US PRESIDENT,"CAMEJO, PETER",SOCIALIST WORKERS,FALSE,350,1167142,20210113,NA,OTHER
1976,LOUISIANA,LA,22,72,45,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,661365,1277383,20210113,NA,DEMOCRAT
1976,LOUISIANA,LA,22,72,45,US PRESIDENT,"FORD, GERALD",REPUBLICAN,FALSE,587446,1277383,20210113,NA,REPUBLICAN
1976,LOUISIANA,LA,22,72,45,US PRESIDENT,"MADDOX, LESTER",AMERICAN INDEPENDENT PARTY,FALSE,10058,1277383,20210113,NA,OTHER
1976,LOUISIANA,LA,22,72,45,US PRESIDENT,"HALL, GUS",COMMUNIST PARTY USE,FALSE,7417,1277383,20210113,NA,OTHER
1976,LOUISIANA,LA,22,72,45,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,FALSE,6490,1277383,20210113,NA,OTHER
1976,LOUISIANA,LA,22,72,45,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,FALSE,3134,1277383,20210113,NA,LIBERTARIAN
1976,LOUISIANA,LA,22,72,45,US PRESIDENT,"CAMEJO, PETER",SOCIALIST WORKERS,FALSE,1473,1277383,20210113,NA,OTHER
1976,MAINE,ME,23,11,2,US PRESIDENT,"FORD, GERALD",REPUBLICAN,FALSE,236320,482968,20210113,NA,REPUBLICAN
1976,MAINE,ME,23,11,2,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,232279,482968,20210113,NA,DEMOCRAT
1976,MAINE,ME,23,11,2,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,FALSE,10874,482968,20210113,NA,OTHER
1976,MAINE,ME,23,11,2,US PRESIDENT,"BUBAR, BENJAMIN """"BEN""""",PROHIBITION,FALSE,3495,482968,20210113,NA,OTHER
1976,MARYLAND,MD,24,52,52,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,759612,1432273,20210113,NA,DEMOCRAT
1976,MARYLAND,MD,24,52,52,US PRESIDENT,"FORD, GERALD",REPUBLICAN,FALSE,672661,1432273,20210113,NA,REPUBLICAN
1976,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,1429475,2547558,20210113,NA,DEMOCRAT
1976,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,"FORD, GERALD",REPUBLICAN,FALSE,1030276,2547558,20210113,NA,REPUBLICAN
1976,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,FALSE,65637,2547558,20210113,NA,OTHER
1976,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,"CAMEJO, PETER",SOCIALIST WORKERS,FALSE,8138,2547558,20210113,NA,OTHER
1976,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,"ANDERSON, THOMAS J.",AMERICAN,FALSE,7555,2547558,20210113,NA,OTHER
1976,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,"LAROUCHE, LYNDON, JR.",U.S. LABOR,FALSE,4922,2547558,20210113,NA,OTHER
1976,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,SCATTERING,,FALSE,1401,2547558,20210113,NA,OTHER
1976,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,FALSE,135,2547558,20210113,NA,LIBERTARIAN
1976,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,"JULIUS """"JULES"""", LEVIN",SOCIALIST LABOR,FALSE,19,2547558,20210113,NA,OTHER
1976,MICHIGAN,MI,26,34,23,US PRESIDENT,"FORD, GERALD",REPUBLICAN,FALSE,1893742,3651590,20210113,NA,REPUBLICAN
1976,MICHIGAN,MI,26,34,23,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,1696714,3651590,20210113,NA,DEMOCRAT
1976,MICHIGAN,MI,26,34,23,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,FALSE,47905,3651590,20210113,NA,OTHER
1976,MICHIGAN,MI,26,34,23,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,FALSE,5407,3651590,20210113,NA,LIBERTARIAN
1976,MICHIGAN,MI,26,34,23,US PRESIDENT,"WRIGHT, MARGARET",HUMAN RIGHTS,FALSE,3504,3651590,20210113,NA,OTHER
1976,MICHIGAN,MI,26,34,23,US PRESIDENT,"CAMEJO, PETER",SOCIALIST WORKERS,FALSE,1804,3651590,20210113,NA,OTHER
1976,MICHIGAN,MI,26,34,23,US PRESIDENT,"LAROUCHE, LYNDON, JR.",U.S. LABOR,FALSE,1366,3651590,20210113,NA,OTHER
1976,MICHIGAN,MI,26,34,23,US PRESIDENT,"JULIUS """"JULES"""", LEVIN",SOCIALIST LABOR,FALSE,1148,3651590,20210113,NA,OTHER
1976,MINNESOTA,MN,27,41,33,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,1070440,1949931,20210113,NA,DEMOCRAT
1976,MINNESOTA,MN,27,41,33,US PRESIDENT,"FORD, GERALD",REPUBLICAN,FALSE,819395,1949931,20210113,NA,REPUBLICAN
1976,MINNESOTA,MN,27,41,33,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",MCCARTHY '76,FALSE,35490,1949931,20210113,NA,OTHER
1976,MINNESOTA,MN,27,41,33,US PRESIDENT,"ANDERSON, THOMAS J.",AMERICAN,FALSE,13592,1949931,20210113,NA,OTHER
1976,MINNESOTA,MN,27,41,33,US PRESIDENT,"CAMEJO, PETER",SOCIALIST WORKERS,FALSE,4149,1949931,20210113,NA,OTHER
1976,MINNESOTA,MN,27,41,33,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,FALSE,3529,1949931,20210113,NA,LIBERTARIAN
1976,MINNESOTA,MN,27,41,33,US PRESIDENT,"HALL, GUS",COMMUNIST PARTY USE,FALSE,1092,1949931,20210113,NA,OTHER
1976,MINNESOTA,MN,27,41,33,US PRESIDENT,"WRIGHT, MARGARET",PEOPLE'S,FALSE,635,1949931,20210113,NA,OTHER
1976,MINNESOTA,MN,27,41,33,US PRESIDENT,"LAROUCHE, LYNDON, JR.",INTERNATIONAL DEVELOPMENT BANK,FALSE,543,1949931,20210113,NA,OTHER
1976,MINNESOTA,MN,27,41,33,US PRESIDENT,"JULIUS """"JULES"""", LEVIN",INDUSTRIAL GOVERNMENT PARTY,FALSE,370,1949931,20210113,NA,OTHER
1976,MINNESOTA,MN,27,41,33,US PRESIDENT,"ZEIDLER, FRANK",SOCIALIST,FALSE,354,1949931,20210113,NA,OTHER
1976,MINNESOTA,MN,27,41,33,US PRESIDENT,,,TRUE,342,1949931,20210113,NA,OTHER
1976,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,381329,768390,20210113,NA,DEMOCRAT
1976,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"FORD, GERALD",REPUBLICAN,FALSE,366846,768390,20210113,NA,REPUBLICAN
1976,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"ANDERSON, THOMAS J.",AMERICAN,FALSE,6678,768390,20210113,NA,OTHER
1976,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,FALSE,4074,768390,20210113,NA,OTHER
1976,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"MADDOX, LESTER",AMERICAN INDEPENDENT PARTY,FALSE,4049,768390,20210113,NA,OTHER
1976,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"CAMEJO, PETER",SOCIALIST WORKERS,FALSE,2805,768390,20210113,NA,OTHER
1976,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,FALSE,2609,768390,20210113,NA,LIBERTARIAN
1976,MISSOURI,MO,29,43,34,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,998387,1953600,20210113,NA,DEMOCRAT
1976,MISSOURI,MO,29,43,34,US PRESIDENT,"FORD, GERALD",REPUBLICAN,FALSE,927443,1953600,20210113,NA,REPUBLICAN
1976,MISSOURI,MO,29,43,34,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,FALSE,24029,1953600,20210113,NA,OTHER
1976,MISSOURI,MO,29,43,34,US PRESIDENT,OTHER,,FALSE,3741,1953600,20210113,NA,OTHER
1976,MONTANA,MT,30,81,64,US PRESIDENT,"FORD, GERALD",REPUBLICAN,FALSE,173703,328734,20210113,NA,REPUBLICAN
1976,MONTANA,MT,30,81,64,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,149259,328734,20210113,NA,DEMOCRAT
1976,MONTANA,MT,30,81,64,US PRESIDENT,"ANDERSON, THOMAS J.",AMERICAN,FALSE,5772,328734,20210113,NA,OTHER
1976,NEBRASKA,NE,31,46,35,US PRESIDENT,"FORD, GERALD",REPUBLICAN,FALSE,359219,606749,20210113,NA,REPUBLICAN
1976,NEBRASKA,NE,31,46,35,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,233293,606749,20210113,NA,DEMOCRAT
1976,NEBRASKA,NE,31,46,35,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,FALSE,9383,606749,20210113,NA,OTHER
1976,NEBRASKA,NE,31,46,35,US PRESIDENT,"MADDOX, LESTER",AMERICAN INDEPENDENT PARTY,FALSE,3378,606749,20210113,NA,OTHER
1976,NEBRASKA,NE,31,46,35,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,FALSE,1476,606749,20210113,NA,LIBERTARIAN
1976,NEVADA,NV,32,88,65,US PRESIDENT,"FORD, GERALD",REPUBLICAN,FALSE,101273,201876,20210113,NA,REPUBLICAN
1976,NEVADA,NV,32,88,65,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,92479,201876,20210113,NA,DEMOCRAT
1976,NEVADA,NV,32,88,65,US PRESIDENT,OTHER,,FALSE,5108,201876,20210113,NA,OTHER
1976,NEVADA,NV,32,88,65,US PRESIDENT,"MACBRIDE, ROGER",LIBERTARIAN,FALSE,1519,201876,20210113,NA,LIBERTARIAN
1976,NEVADA,NV,32,88,65,US PRESIDENT,"MADDOX, LESTER",AMERICAN INDEPENDENT PARTY,FALSE,1497,201876,20210113,NA,OTHER
1976,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"FORD, GERALD",REPUBLICAN,FALSE,185935,339627,20210113,NA,REPUBLICAN
1976,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"CARTER, JIMMY",DEMOCRAT,FALSE,147645,339627,20210113,NA,DEMOCRAT
1976,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",INDEPENDENT,FALSE,4095,339627,20210113,NA,OTHER
